a_o,c_digo_municipio,municipio,c_digo_departamento,departamento,c_digo_etc,etc,poblaci_n_5_16,tasa_matriculaci_n_5_16,cobertura_neta,cobertura_neta_transici_n,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_transici_n,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tama_o_promedio_de_grupo,sedes_conectadas_a_internet,deserci_n,deserci_n_transici_n,deserci_n_primaria,deserci_n_secundaria,deserci_n_media,aprobaci_n,aprobaci_n_transici_n,aprobaci_n_primaria,aprobaci_n_secundaria,aprobaci_n_media,reprobaci_n,reprobaci_n_transici_n,reprobaci_n_primaria,reprobaci_n_secundaria,reprobaci_n_media,repitencia,repitencia_transici_n,repitencia_primaria,repitencia_secundaria,repitencia_media
2018,5579,Puerto Berrío,5,Antioquia,3758.0,Antioquia (ETC),7817,67.84,90.56,68.5,88.28,78.22,42.45,105.44,89.34,112.87,114.22,77.65,,,3.49,5.91,3.44,3.64,1.77,93.28,0.41,93.34,92.31,95.7,3.23,0.41,3.22,4.05,2.53,2.35,0.0,2.16,3.68,0.51
2018,5576,Pueblorrico,5,Antioquia,3758.0,Antioquia (ETC),1755,93.32,80.34,64.18,80.56,61.78,25.0,90.2,85.07,102.25,96.05,52.63,,,3.66,2.63,3.17,5.42,0.73,95.12,0.0,95.04,93.57,99.27,1.22,0.0,1.79,1.0,0.0,3.86,0.0,4.55,3.82,3.65
2018,5543,Peque,5,Antioquia,3758.0,Antioquia (ETC),1916,58.99,78.39,65.48,79.31,56.53,22.04,90.24,77.98,102.48,92.68,60.38,,,1.95,0.0,1.33,3.81,0.93,88.04,0.76,85.61,86.68,99.07,10.01,0.76,13.06,9.51,0.0,5.65,1.53,8.71,2.33,1.85
2018,5541,Peñol,5,Antioquia,3758.0,Antioquia (ETC),3813,83.5,74.3,66.36,79.75,61.26,33.49,81.59,74.77,90.16,83.64,59.81,,,2.81,4.17,1.19,5.04,2.65,91.88,0.42,93.42,88.27,92.72,5.31,0.42,5.39,6.69,4.64,0.62,0.0,0.84,0.66,0.0
2018,5501,Olaya,5,Antioquia,3758.0,Antioquia (ETC),610,65.24,80.0,39.22,77.38,64.73,44.0,85.9,58.82,92.86,92.75,68.0,,,4.01,6.67,3.42,5.73,0.0,87.6,3.33,90.17,80.73,97.06,8.4,3.33,6.41,13.54,2.94,6.3,0.0,5.56,10.42,0.0
2018,5495,Nechí,5,Antioquia,3758.0,Antioquia (ETC),7068,95.22,91.11,62.08,90.84,65.68,20.96,109.71,91.04,134.54,107.28,55.29,,,7.31,6.33,5.87,10.54,5.34,87.98,0.0,87.05,87.05,93.82,4.72,0.0,7.08,2.4,0.84,2.68,0.88,2.02,4.51,1.97
2018,5490,Necoclí,5,Antioquia,3758.0,Antioquia (ETC),11703,79.25,117.14,53.37,111.93,97.43,41.22,139.03,97.99,161.64,147.63,82.33,,,4.93,3.7,3.91,6.69,5.02,90.73,0.0,91.24,88.78,91.05,4.34,0.0,4.85,4.53,3.93,2.78,0.51,2.83,3.53,1.1
2018,5483,Nariño,5,Antioquia,3758.0,Antioquia (ETC),2255,43.67,78.76,53.22,79.63,57.87,28.57,91.44,69.01,114.49,84.76,60.0,,,5.87,3.39,5.21,7.4,5.85,84.63,0.0,82.81,84.05,88.3,9.5,0.0,11.98,8.55,5.85,2.08,0.0,2.29,2.8,0.0
2018,5480,Mutatá,5,Antioquia,3758.0,Antioquia (ETC),3849,90.59,123.82,72.32,114.4,91.82,37.31,153.88,105.37,189.53,151.17,85.84,,,5.11,4.29,4.32,7.22,2.7,89.21,0.27,87.94,89.07,93.09,5.68,0.27,7.74,3.71,4.2,1.6,0.0,1.28,2.65,1.2
2018,5475,Murindó,5,Antioquia,3758.0,Antioquia (ETC),1587,106.6,72.27,46.11,75.44,22.85,10.68,80.15,63.47,118.72,49.48,26.7,,,5.21,1.89,5.14,7.73,2.94,94.79,0.0,94.86,92.27,97.06,0.0,0.0,0.0,0.0,0.0,5.54,0.94,7.31,0.52,2.94
2018,5467,Montebello,5,Antioquia,3758.0,Antioquia (ETC),1188,74.18,77.86,54.44,85.09,53.79,35.92,82.91,81.11,107.45,66.99,57.77,,,3.19,2.74,2.7,4.74,1.89,90.43,0.0,87.48,91.24,98.11,6.38,0.0,9.83,4.01,0.0,1.65,0.0,1.73,2.55,0.0
2018,5440,Marinilla,5,Antioquia,3758.0,Antioquia (ETC),12112,90.67,97.75,73.57,87.89,96.76,59.07,122.89,86.09,109.85,150.09,118.86,,,3.54,2.24,1.92,5.84,2.23,93.26,0.0,95.58,89.88,94.1,3.2,0.0,2.5,4.28,3.67,1.22,1.12,1.32,1.47,0.26
2018,5425,Maceo,5,Antioquia,3758.0,Antioquia (ETC),1735,130.69,96.71,65.56,91.07,77.97,31.14,110.03,79.47,119.35,124.48,71.43,,,4.24,5.83,3.26,6.06,0.76,92.21,0.0,92.66,89.85,98.48,3.54,0.0,4.08,4.09,0.76,5.11,0.0,6.88,4.42,1.52
2018,5411,Liborina,5,Antioquia,3758.0,Antioquia (ETC),1998,99.95,91.69,49.02,83.42,78.2,46.94,104.95,71.24,107.25,117.88,88.63,,,1.65,2.75,0.58,3.03,0.91,98.03,0.0,99.19,96.39,99.09,0.32,0.0,0.23,0.58,0.0,5.69,2.75,5.93,7.08,1.83
2018,5400,La Unión,5,Antioquia,3758.0,Antioquia (ETC),4145,90.75,93.99,73.44,97.46,81.1,52.95,101.25,89.06,112.98,103.65,75.87,,,2.96,0.87,2.03,4.79,2.36,88.63,0.0,88.26,84.85,95.07,8.41,0.0,9.71,10.36,2.57,2.49,0.0,2.5,3.45,1.07
2018,5390,La Pintada,5,Antioquia,3758.0,Antioquia (ETC),1584,108.26,93.5,76.52,87.76,81.59,28.91,105.49,97.39,114.65,122.74,56.8,,,6.45,6.25,5.29,9.09,0.85,87.58,0.0,91.7,80.21,92.31,5.98,0.0,3.0,10.7,6.84,4.09,0.0,4.29,5.35,0.85
2018,5380,La Estrella,5,Antioquia,3758.0,Antioquia (ETC),10796,100.69,117.59,76.08,120.96,105.04,62.34,129.2,112.02,138.42,137.26,101.94,,,4.43,5.02,3.07,5.74,4.47,89.03,0.31,91.55,85.3,90.17,6.54,0.31,5.38,8.96,5.36,0.0,0.0,0.0,0.0,0.0
2018,5376,La Ceja,5,Antioquia,3758.0,Antioquia (ETC),10981,86.11,88.18,77.18,86.87,78.75,48.38,99.01,91.63,100.88,106.56,83.95,,,1.93,1.72,0.97,3.31,1.49,91.65,0.52,95.2,87.36,88.16,6.42,0.52,3.83,9.33,10.35,1.48,0.34,1.79,1.78,0.18
2018,5368,Jericó,5,Antioquia,3758.0,Antioquia (ETC),2239,77.76,84.19,67.47,75.81,73.49,51.12,97.63,90.36,88.8,110.42,95.53,,,2.81,4.0,2.4,3.9,0.66,92.82,0.0,93.82,89.25,97.37,4.37,0.0,3.78,6.85,1.97,2.66,0.67,2.4,4.17,0.66
2018,5364,Jardín,5,Antioquia,3758.0,Antioquia (ETC),2563,80.61,93.09,56.85,92.44,82.37,41.98,106.71,69.04,110.85,121.16,85.71,,,2.95,0.74,3.19,3.65,0.96,90.46,0.0,90.15,88.09,94.87,6.58,0.0,6.65,8.26,4.17,0.92,1.47,1.33,0.64,0.0
2018,5361,Ituango,5,Antioquia,3758.0,Antioquia (ETC),5260,86.61,89.14,55.83,89.72,64.39,36.26,99.09,77.18,120.2,97.89,61.07,,,5.94,6.94,4.44,8.34,4.98,89.53,0.0,89.26,88.25,92.83,4.54,0.0,6.29,3.41,2.19,3.52,0.0,4.25,3.9,0.8
2018,5360,Itagüí,5,Antioquia,3762.0,Itagüí,40704,70.49,87.69,61.0,84.28,82.15,48.83,99.45,81.94,96.33,113.8,87.29,,,2.88,3.14,1.99,4.05,2.24,89.69,0.55,93.52,84.71,89.27,7.42,0.55,4.49,11.24,8.48,2.65,0.5,2.78,3.47,1.03
2018,5353,Hispania,5,Antioquia,3758.0,Antioquia (ETC),1011,101.53,91.99,63.41,82.85,81.71,23.86,109.99,74.39,109.9,138.94,71.02,,,0.45,0.0,0.68,0.31,0.0,94.53,0.0,99.32,86.85,95.65,5.03,0.0,0.0,12.84,4.35,7.93,0.0,11.87,5.2,2.9
2018,5347,Heliconia,5,Antioquia,3758.0,Antioquia (ETC),903,68.35,97.34,38.46,87.25,92.11,38.1,132.12,56.92,152.97,142.9,97.02,,,3.74,0.0,3.69,4.92,0.93,93.06,0.0,93.86,90.16,98.13,3.2,0.0,2.46,4.92,0.93,4.7,0.0,5.9,4.92,0.93
2018,5321,Guatape,5,Antioquia,3758.0,Antioquia (ETC),1419,128.0,89.57,59.13,74.31,89.54,59.35,99.3,75.65,86.21,126.36,88.62,,,2.43,2.3,1.6,3.75,1.09,93.51,0.0,98.4,86.98,96.2,4.07,0.0,0.0,9.27,2.72,0.78,0.0,2.0,0.0,0.0
2018,5318,Guarne,5,Antioquia,3758.0,Antioquia (ETC),8721,58.44,73.41,62.24,72.71,63.12,36.9,78.95,70.4,83.49,84.45,62.27,,,2.41,1.84,1.69,3.61,1.9,91.77,0.0,92.71,88.77,93.03,5.82,0.0,5.6,7.62,5.07,4.26,0.0,3.59,6.28,3.55
2018,5315,Guadalupe,5,Antioquia,3758.0,Antioquia (ETC),1345,80.03,73.31,59.62,73.01,51.29,26.27,84.68,69.23,97.6,82.76,65.68,,,2.07,1.39,0.95,3.53,3.2,88.08,0.0,92.05,81.47,83.2,9.86,0.0,7.01,15.0,13.6,6.38,0.0,10.04,3.82,1.6
2018,5313,Granada,5,Antioquia,3758.0,Antioquia (ETC),2225,90.59,81.3,65.83,77.21,70.71,46.26,89.35,81.91,91.78,94.84,75.57,,,3.96,3.07,2.49,6.83,2.27,90.18,0.0,92.63,83.97,93.18,5.86,0.0,4.88,9.21,4.55,1.37,0.0,2.04,0.95,0.91
2018,5310,Gómez Plata,5,Antioquia,3758.0,Antioquia (ETC),1776,54.31,78.77,45.38,73.99,72.46,25.81,95.66,53.85,99.02,110.79,75.16,,,4.17,7.14,3.99,3.97,4.32,86.82,0.0,87.12,84.83,90.12,9.02,0.0,8.9,11.21,5.56,5.33,1.43,5.67,6.72,0.62
2018,5308,Girardota,5,Antioquia,3758.0,Antioquia (ETC),8301,62.1,89.31,62.58,85.62,78.77,46.62,99.14,79.35,104.34,108.61,78.69,,,4.37,3.46,2.96,6.73,2.8,85.03,0.0,88.65,77.15,90.32,10.6,0.0,8.39,16.12,6.88,4.13,0.0,3.82,5.93,1.78
2018,5306,Giraldo,5,Antioquia,3758.0,Antioquia (ETC),1221,127.01,93.2,51.46,92.46,83.7,35.2,107.53,68.93,112.19,125.19,79.08,,,3.44,2.82,2.67,4.69,2.86,91.49,0.0,90.04,91.55,95.24,5.07,0.0,7.3,3.76,1.9,2.15,0.0,1.07,3.52,3.81
2018,5284,Frontino,5,Antioquia,3758.0,Antioquia (ETC),5019,120.65,91.85,49.79,83.98,63.6,36.5,112.07,73.83,138.25,102.38,80.63,,,3.47,1.73,2.87,5.59,1.63,95.04,0.0,95.68,92.56,96.5,1.5,0.0,1.45,1.84,1.86,4.66,0.29,6.07,3.9,1.86
2018,5282,Fredonia,5,Antioquia,3758.0,Antioquia (ETC),4018,68.21,73.74,37.59,64.88,65.74,37.01,87.8,61.72,82.75,102.98,79.86,,,3.07,3.35,2.93,3.81,1.18,93.61,0.0,93.91,91.75,96.93,3.32,0.0,3.16,4.44,1.89,1.68,0.0,0.54,3.65,0.0
2018,5266,Envigado,5,Antioquia,3761.0,Envigado,28116,65.68,96.96,64.78,94.42,87.15,62.98,106.7,96.89,105.46,112.36,102.94,,,2.25,2.13,1.73,2.98,1.88,95.24,0.13,96.28,94.02,94.79,2.51,0.13,1.99,3.0,3.34,3.29,0.13,2.29,5.56,1.57
2018,5264,Entrerrios,5,Antioquia,3758.0,Antioquia (ETC),2269,83.99,83.96,72.28,80.77,75.88,39.64,92.38,85.87,95.17,100.66,72.63,,,5.23,3.79,4.3,7.99,1.08,91.27,0.0,89.04,91.16,96.76,3.51,0.0,6.66,0.85,2.16,5.96,0.0,3.19,11.9,2.15
2018,5250,El Bagre,5,Antioquia,3758.0,Antioquia (ETC),14188,106.52,93.1,56.16,94.78,70.04,32.71,109.4,101.4,135.64,100.68,60.93,,,5.52,5.45,5.2,6.49,3.9,90.73,0.0,91.99,87.83,89.3,3.75,0.0,2.81,5.68,6.8,2.0,0.09,1.96,2.85,1.0
2018,5240,Ebéjico,5,Antioquia,3758.0,Antioquia (ETC),2041,62.94,83.05,62.0,78.9,67.74,34.71,94.12,85.33,99.88,100.56,72.18,,,2.74,3.13,1.98,4.22,0.9,88.15,3.91,90.25,82.05,95.95,9.11,3.91,7.78,13.73,3.15,2.08,0.0,2.1,2.71,1.35
2018,5237,Don Matías,5,Antioquia,3758.0,Antioquia (ETC),3745,68.42,99.12,75.77,98.21,89.21,42.71,112.55,97.27,118.57,127.68,76.54,,,4.5,3.27,3.53,6.0,4.4,95.47,0.0,96.47,94.0,95.28,0.03,0.0,0.0,0.0,0.31,3.96,0.0,1.6,8.27,1.89
2018,5234,Dabeiba,5,Antioquia,3758.0,Antioquia (ETC),6206,98.39,84.84,56.2,81.15,54.91,28.24,103.88,71.48,128.15,97.51,65.49,,,5.11,3.8,5.43,5.01,4.51,88.37,0.0,86.77,88.46,91.87,6.52,0.0,7.8,6.53,3.61,4.27,0.71,4.37,5.39,2.93
2018,5212,Copacabana,5,Antioquia,3758.0,Antioquia (ETC),11823,99.76,102.95,80.94,101.14,96.56,50.77,113.39,101.38,114.79,129.02,86.92,,,3.08,2.7,2.61,3.97,2.13,89.62,1.35,92.69,84.89,90.76,7.3,1.35,4.7,11.14,7.11,2.69,0.9,2.59,3.67,1.03
2018,5209,Concordia,5,Antioquia,3758.0,Antioquia (ETC),4256,76.03,87.22,55.31,74.26,78.04,37.08,101.43,64.95,97.46,122.7,83.68,,,3.36,2.48,3.5,3.59,2.53,93.4,0.0,90.66,94.55,96.88,3.23,0.0,5.84,1.86,0.58,4.17,0.0,5.1,4.64,1.36
2018,5206,Concepción,5,Antioquia,3758.0,Antioquia (ETC),872,97.92,59.52,66.2,73.46,32.43,23.13,61.93,74.65,87.15,40.88,36.73,,,2.96,0.0,2.24,4.96,5.56,94.63,0.0,95.83,90.08,92.59,2.41,0.0,1.92,4.96,1.85,1.11,0.0,1.28,1.65,0.0
2018,5197,Cocorná,5,Antioquia,3758.0,Antioquia (ETC),3125,102.15,92.77,79.71,93.36,75.86,34.52,107.62,90.22,122.02,112.95,68.45,,,3.93,3.21,2.09,6.56,4.73,89.53,0.0,92.71,82.58,91.64,6.54,0.0,5.2,10.86,3.64,0.69,0.0,0.94,0.68,0.0
2018,5190,Cisneros,5,Antioquia,3758.0,Antioquia (ETC),1754,83.55,82.84,55.64,77.01,82.34,49.02,90.25,72.18,87.45,107.26,70.92,,,2.14,2.08,1.29,3.45,1.02,94.24,0.0,94.68,92.93,94.9,3.62,0.0,4.03,3.62,4.08,1.61,0.0,1.94,1.72,1.02
2018,5172,Chigorodó,5,Antioquia,3758.0,Antioquia (ETC),14586,68.38,98.59,71.33,95.65,81.47,38.66,118.55,92.4,138.37,120.41,78.82,,,5.08,3.59,4.14,7.19,3.28,88.77,0.0,89.98,84.77,91.51,6.15,0.0,5.88,8.04,5.21,3.46,0.19,4.01,4.06,0.93
2018,5154,Caucasia,5,Antioquia,3758.0,Antioquia (ETC),22033,75.85,98.17,60.32,91.78,87.93,39.09,111.4,84.89,114.88,129.27,79.46,,,4.55,4.12,4.07,5.37,3.99,87.84,0.0,88.53,85.0,89.94,7.61,0.0,7.4,9.63,6.07,3.06,0.55,3.11,3.77,1.78
2018,5150,Carolina,5,Antioquia,3758.0,Antioquia (ETC),591,86.24,99.66,102.63,101.79,81.69,30.77,117.26,150.0,135.43,121.6,64.1,,,1.8,1.75,1.45,2.7,0.0,95.65,0.0,92.39,97.3,100.0,2.55,0.0,6.16,0.0,0.0,4.95,0.0,2.17,10.04,1.33
2018,5148,El Carmen de Viboral,5,Antioquia,3758.0,Antioquia (ETC),11248,85.86,85.57,66.18,84.45,79.91,40.82,92.87,74.16,100.37,102.99,64.52,,,2.44,1.71,1.71,3.68,1.8,90.59,0.47,89.94,88.64,95.3,6.98,0.47,8.35,7.68,2.9,3.8,0.31,1.71,7.45,2.6
2018,5147,Carepa,5,Antioquia,3758.0,Antioquia (ETC),12061,77.06,98.09,58.65,94.1,83.74,33.22,118.37,93.23,128.83,127.65,86.77,,,4.71,6.26,3.83,5.68,4.31,90.13,0.0,91.17,87.27,92.92,5.17,0.0,5.0,7.06,2.77,3.0,0.11,2.6,4.75,0.51
2018,5145,Caramanta,5,Antioquia,3758.0,Antioquia (ETC),812,68.24,91.01,63.33,95.37,84.4,31.51,96.06,85.0,112.96,101.42,52.74,,,3.85,7.84,1.1,7.34,1.3,93.2,0.0,95.07,89.51,98.7,2.95,0.0,3.84,3.15,0.0,2.56,0.0,2.46,3.15,2.6
2018,5142,Caracolí,5,Antioquia,3758.0,Antioquia (ETC),802,65.45,78.43,60.87,80.53,56.27,32.06,85.79,72.46,105.9,77.57,57.25,,,2.29,2.0,3.62,0.53,0.0,93.43,0.0,91.36,95.19,96.55,4.28,0.0,5.01,4.28,3.45,3.98,0.0,2.23,6.95,8.62
2018,5138,Cañasgordas,5,Antioquia,3758.0,Antioquia (ETC),3252,69.55,87.42,57.65,79.09,75.95,38.08,102.68,82.75,100.15,120.99,81.49,,,2.73,2.37,2.11,3.94,1.29,95.21,0.0,95.63,93.91,96.45,2.06,0.0,2.26,2.15,2.26,3.34,0.95,4.97,2.78,0.0
2018,5134,Campamento,5,Antioquia,3758.0,Antioquia (ETC),2281,80.66,70.58,63.37,84.91,34.6,13.88,80.36,99.42,129.63,47.1,22.11,,,4.23,7.02,3.27,5.9,3.49,86.71,0.0,87.39,79.89,95.35,9.05,0.0,9.34,14.21,1.16,3.17,0.58,4.01,2.68,0.0
2018,5129,Caldas,5,Antioquia,3758.0,Antioquia (ETC),11777,77.73,95.98,77.09,95.44,88.0,50.85,106.0,86.68,109.75,116.26,87.25,,,3.87,3.21,3.0,5.45,2.47,85.64,0.18,89.36,78.8,88.74,10.49,0.18,7.63,15.75,8.79,3.34,0.36,2.81,5.18,1.13
2018,5125,Caicedo,5,Antioquia,3758.0,Antioquia (ETC),1855,79.38,83.83,60.51,79.41,65.58,33.77,100.22,73.89,120.08,98.21,67.21,,,2.67,1.72,1.96,4.33,1.52,91.61,0.0,90.71,89.96,97.73,5.72,0.0,7.33,5.71,0.76,0.0,0.0,0.0,0.0,0.0
2018,5120,Cáceres,5,Antioquia,3758.0,Antioquia (ETC),7914,63.7,91.86,56.09,89.44,70.11,22.47,110.45,87.39,133.66,112.03,55.8,,,5.95,8.27,5.67,6.46,2.68,88.35,0.0,86.79,89.34,92.62,5.7,0.0,7.54,4.2,4.7,4.84,0.32,5.96,4.62,2.01
2018,5113,Buriticá,5,Antioquia,3758.0,Antioquia (ETC),2102,106.08,73.83,45.0,77.19,55.48,26.51,91.63,62.22,111.46,93.23,53.31,,,5.25,0.89,3.42,10.16,1.57,90.69,0.0,91.76,85.55,96.85,4.06,0.0,4.83,4.3,1.57,2.19,0.0,2.59,2.54,0.0
2018,5107,Briceño,5,Antioquia,3758.0,Antioquia (ETC),1985,77.69,82.12,55.69,81.65,60.15,19.44,93.35,74.25,111.03,99.09,45.99,,,2.12,4.84,1.51,2.72,1.03,86.17,0.0,85.53,85.69,83.51,11.71,0.0,12.96,11.59,15.46,4.18,0.81,5.51,2.9,3.09
2018,5101,Ciudad Bolívar,5,Antioquia,3758.0,Antioquia (ETC),5081,76.98,89.61,67.7,87.06,69.06,33.15,102.91,82.69,110.27,116.38,68.09,,,7.72,7.14,7.05,10.16,1.96,87.59,0.0,88.06,84.48,93.64,4.69,0.0,4.88,5.36,4.4,3.89,1.02,3.27,5.79,1.71
2018,5093,Betulia,5,Antioquia,3758.0,Antioquia (ETC),3501,81.38,97.4,75.72,90.98,81.24,43.43,116.51,90.94,125.73,125.29,88.85,,,5.91,3.2,5.05,7.81,5.07,90.19,0.0,90.82,88.21,89.86,3.9,0.0,4.14,3.98,5.07,2.45,0.0,2.07,3.75,1.45
2018,5091,Betania,5,Antioquia,3758.0,Antioquia (ETC),2221,72.75,69.47,48.81,68.9,47.79,23.91,77.62,61.9,94.97,74.16,51.41,,,6.39,2.88,4.36,10.35,6.82,89.48,0.0,89.28,87.89,90.91,4.13,0.0,6.36,1.76,2.27,7.45,0.0,5.3,11.52,11.36
2018,5088,Bello,5,Antioquia,3760.0,Bello,88171,78.7,84.2,62.58,82.92,73.67,37.54,96.58,76.18,98.12,110.75,75.81,,,2.84,2.77,2.41,3.65,1.93,95.76,0.11,96.29,94.86,95.84,1.4,0.11,1.3,1.49,2.23,1.83,0.47,1.71,2.52,0.77
2018,5086,Belmira,5,Antioquia,3758.0,Antioquia (ETC),1363,87.76,105.21,68.32,97.07,93.05,42.32,121.35,85.15,140.84,131.37,72.61,,,3.06,1.16,2.54,3.74,3.8,90.95,0.0,86.57,94.06,93.67,5.99,0.0,10.9,2.21,2.53,4.19,0.0,4.62,5.26,0.63
2018,5079,Barbosa,5,Antioquia,3758.0,Antioquia (ETC),8656,65.87,86.58,60.24,80.7,80.94,44.04,98.78,77.52,98.04,114.47,79.79,,,2.33,1.09,1.08,3.4,3.69,92.64,0.22,94.06,90.2,92.52,5.03,0.22,4.86,6.41,3.79,2.97,0.44,3.41,3.61,0.92
2018,5059,Armenia,5,Antioquia,3758.0,Antioquia (ETC),836,62.03,65.67,46.27,60.76,48.94,31.47,73.8,70.15,78.49,78.72,54.55,,,3.92,2.13,4.07,4.55,2.82,92.49,0.0,91.85,90.4,97.18,3.58,0.0,4.07,5.05,0.0,6.66,0.0,8.15,8.59,0.0
2018,5055,Argelia,5,Antioquia,3758.0,Antioquia (ETC),1760,69.42,80.23,71.63,89.5,54.42,28.38,91.76,84.4,119.34,80.63,50.34,,,6.16,2.52,4.18,11.09,5.0,87.28,0.0,87.59,82.45,92.5,6.57,0.0,8.23,6.47,2.5,4.65,0.0,6.08,4.39,0.83
2018,5051,Arboletes,5,Antioquia,3758.0,Antioquia (ETC),7490,70.28,109.56,59.4,91.8,97.95,49.58,137.94,103.48,137.7,159.93,110.97,,,3.36,4.68,2.35,3.98,4.16,92.09,0.0,91.65,91.6,93.29,4.55,0.0,6.0,4.42,2.55,1.79,2.34,1.88,2.02,0.38
2018,5045,Apartadó,5,Antioquia,7692.0,Apartado,28064,56.72,101.99,63.21,97.62,89.44,42.73,126.49,95.08,131.4,144.9,92.91,,,4.78,3.68,3.21,7.09,4.27,86.82,0.0,89.76,80.76,88.83,8.4,0.0,7.03,12.15,6.89,0.89,0.31,0.85,1.23,0.19
2018,5044,Anza,5,Antioquia,3758.0,Antioquia (ETC),1531,67.64,75.38,61.79,79.87,50.39,21.62,86.54,82.93,116.96,73.75,39.77,,,1.75,0.98,2.09,1.46,1.19,94.57,0.0,91.34,98.54,98.81,3.67,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,5042,Santafé de Antioquia,5,Antioquia,3758.0,Antioquia (ETC),5154,95.39,105.45,64.57,90.76,97.46,47.8,124.51,80.9,113.56,156.98,105.4,,,4.64,1.66,1.94,7.43,5.15,88.72,0.0,90.63,86.22,87.07,6.63,0.0,7.44,6.35,7.78,1.45,0.0,2.11,1.29,0.53
2018,5040,Anorí,5,Antioquia,3758.0,Antioquia (ETC),4453,92.32,82.33,56.5,83.11,63.44,27.88,101.53,74.54,124.64,97.43,64.42,,,5.2,4.98,5.96,4.79,2.4,86.5,1.07,83.17,88.0,94.61,8.3,1.07,10.87,7.22,2.99,2.44,0.71,3.0,2.43,0.6
2018,5038,Angostura,5,Antioquia,3758.0,Antioquia (ETC),2482,101.85,104.39,55.61,77.13,103.31,64.5,127.72,67.86,118.51,151.6,129.7,,,6.24,2.26,2.24,9.74,6.92,91.0,0.0,92.29,88.38,92.88,2.76,0.0,5.46,1.88,0.19,1.03,0.75,2.15,0.57,0.0
2018,5036,Angelópolis,5,Antioquia,3758.0,Antioquia (ETC),1051,60.35,100.67,60.0,95.72,78.61,51.58,126.07,81.25,121.38,148.33,113.16,,,0.66,1.54,0.61,0.8,0.0,95.75,1.54,95.73,94.1,100.0,3.58,1.54,3.66,5.09,0.0,0.38,0.0,0.41,0.54,0.0
2018,5034,Andes,5,Antioquia,3758.0,Antioquia (ETC),7939,72.09,93.32,68.25,86.61,77.64,39.6,108.11,88.47,110.19,121.84,85.72,,,3.87,3.21,3.73,4.73,2.16,87.16,0.0,87.56,83.66,90.63,8.97,0.0,8.71,11.61,7.22,3.82,1.25,4.49,4.13,1.83
2018,5031,Amalfi,5,Antioquia,3758.0,Antioquia (ETC),5816,87.38,78.58,54.32,77.17,60.9,25.29,91.13,73.64,103.03,98.66,56.47,,,3.54,3.4,3.42,4.25,1.08,94.54,0.0,94.74,93.01,98.64,1.92,0.0,1.84,2.74,0.27,3.96,0.31,4.75,4.25,0.81
2018,5030,Amagá,5,Antioquia,3758.0,Antioquia (ETC),5169,63.61,81.31,53.75,76.86,71.97,37.05,91.47,72.25,93.01,105.55,69.85,,,3.69,1.73,2.3,5.61,3.73,82.45,1.04,88.0,71.84,88.41,13.86,1.04,9.7,22.55,7.87,4.38,0.0,2.97,7.34,2.28
2018,5021,Alejandría,5,Antioquia,3758.0,Antioquia (ETC),894,106.1,66.11,53.01,75.39,45.3,22.54,89.49,63.86,103.93,96.52,51.41,,,2.79,3.77,2.7,3.51,0.0,97.21,0.0,97.3,96.49,100.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,3.3,5.26,0.0
2018,5004,Abriaquí,5,Antioquia,3758.0,Antioquia (ETC),517,94.84,67.5,55.81,63.51,63.37,37.36,71.76,65.12,75.83,76.16,57.14,,,2.16,10.71,1.25,1.53,1.92,97.84,0.0,98.75,98.47,98.08,0.0,0.0,0.0,0.0,0.0,2.96,0.0,3.75,3.05,1.92
2018,5002,Abejorral,5,Antioquia,3758.0,Antioquia (ETC),3814,78.29,76.22,50.0,81.67,60.18,30.91,89.98,71.22,119.06,80.54,52.1,,,2.47,2.53,1.74,3.71,2.15,91.89,0.0,94.26,86.67,93.25,5.63,0.0,4.0,9.62,4.6,4.26,0.0,4.96,4.8,1.84
2018,5001,Medellín,5,Antioquia,3759.0,Medellín,384358,100.67,96.88,78.01,95.79,85.96,48.45,110.95,93.67,111.28,123.01,95.25,,,4.14,3.45,3.24,5.72,2.91,86.1,0.18,89.41,79.03,90.02,9.76,0.18,7.35,15.24,7.07,3.81,0.29,3.61,5.43,1.59
2018,95200,Miraflores,95,Guaviare,3830.0,Guaviare (ETC),1827,26.23,47.07,13.25,45.21,28.62,13.39,60.21,31.13,80.34,51.64,33.46,,,1.71,4.26,1.49,2.14,0.0,86.43,0.0,86.25,83.21,94.37,11.86,0.0,12.27,14.64,5.63,7.69,4.26,9.11,7.5,0.0
2018,95025,El Retorno,95,Guaviare,3830.0,Guaviare (ETC),3874,40.21,73.23,39.8,72.35,55.08,26.18,90.4,72.37,113.21,86.23,50.99,,,2.6,3.18,2.33,3.09,1.89,92.58,1.36,91.93,92.59,93.96,4.83,1.36,5.75,4.32,4.15,2.1,1.36,2.39,2.06,1.13
2018,95015,Calamar,95,Guaviare,3830.0,Guaviare (ETC),2255,66.19,65.72,28.3,67.22,49.79,20.99,78.85,59.43,93.84,79.81,48.62,,,2.15,3.17,2.5,1.43,1.54,79.87,0.79,84.9,67.62,77.69,17.98,0.79,12.6,30.94,20.77,5.68,0.79,5.47,7.99,3.08
